,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),PET,QObs(mm/d),mean_temp,month_index,year,month,tmean,user_data,weather_label
1995-01-20,32708.53,0.0,90.44,0.0,-0.06,-3.34,477.02,0.3547,4.3763,-1.7,1,1995,1,-1.7,"Skies were clear all day; no rain touched the ground. The river moved swiftly, carrying debris in its strong currents.",dry
1995-01-21,32832.01,31.12,71.67,0.0,0.48,-2.95,491.54,0.3798,6.6596,-1.235,1,1995,1,-1.235,"The rain came down hard, flooding the usual spots. A fast-moving river today, splashing along with vigor.",wet
1995-01-22,32832.01,7.87,68.5,0.0,0.16,-3.07,489.73,0.3831,6.8499,-1.4549999999999998,1,1995,1,-1.4549999999999998,"It rained quite heavily, leaving deep puddles around. A fast-moving river today, splashing along with vigor.",moderate
1995-01-23,33102.0,5.97,89.1,0.0,-0.99,-5.22,418.64,0.3515,5.0423,-3.105,1,1995,1,-3.105,"The rain came down hard, flooding the usual spots. A fast-moving river today, splashing along with vigor.",moderate
1995-01-24,33177.6,0.56,186.31,0.0,-2.42,-9.47,295.76,0.2666,3.6469,-5.945,1,1995,1,-5.945,"The rain was so light, it hardly made a difference. The river moved swiftly, carrying debris in its strong currents.",dry
1995-01-25,33182.02,0.0,175.16,0.0,-3.86,-10.18,281.19,0.2733,2.6829,-7.02,1,1995,1,-7.02,Not a drop of rain today; it feels like the area could use some moisture. The river rushed past with powerful currents.,dry
1995-01-26,33523.2,0.0,260.52,0.0,-2.57,-13.52,200.0,0.2184,2.2199,-8.045,1,1995,1,-8.045,"Skies were clear all day; no rain touched the ground. A healthy flow in the river, moving at a balanced pace.",dry
1995-01-27,33523.2,0.0,261.97,0.0,-6.9,-17.6,160.0,0.2168,1.9027,-12.25,1,1995,1,-12.25,"Not a drop of rain today; it feels like the area could use some moisture. The river seemed vibrant, moving along with moderate strength.",dry
1995-01-28,33745.35,0.0,131.87,0.0,-14.14,-18.5,144.93,0.2118,1.5856,-16.32,1,1995,1,-16.32,"A completely dry day—no signs of rain. A healthy flow in the river, moving at a balanced pace.",dry
1995-01-29,33868.82,0.0,226.86,0.0,-9.3,-17.58,160.0,0.2378,1.4271,-13.44,1,1995,1,-13.44,"Skies were clear all day; no rain touched the ground. The river was lively today, flowing with moderate energy.",dry
1995-01-30,33873.24,0.0,287.31,0.0,-2.78,-15.01,187.95,0.2597,1.2051,-8.895,1,1995,1,-8.895,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
1995-01-31,34214.39,0.0,281.44,0.0,-2.66,-14.0,211.89,0.2859,1.0148,-8.33,1,1995,1,-8.33,"Skies were clear all day; no rain touched the ground. The river seemed vibrant, moving along with moderate strength.",dry
1995-02-01,34214.39,0.28,260.89,0.0,-2.01,-11.92,246.36,0.3199,0.8562,-6.965,2,1995,2,-6.965,"With no rain around, everything seems a bit dusty. The river flowed gently, enough to keep the water clear.",dry
1995-02-02,34557.63,0.06,287.08,0.0,2.51,-9.33,299.87,0.3577,0.7928,-3.41,2,1995,2,-3.41,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1995-02-03,34559.99,0.0,294.35,0.0,-6.57,-18.46,141.34,0.2865,0.6977,-12.515,2,1995,2,-12.515,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-02-04,34830.0,0.0,312.82,0.0,-7.0,-20.17,120.34,0.2872,0.6342,-13.585,2,1995,2,-13.585,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1995-02-05,34905.59,21.04,212.5,0.0,-8.11,-18.29,151.25,0.2962,0.6184,-13.2,2,1995,2,-13.2,"The rain came down hard, flooding the usual spots. With a quiet pace, the river meandered gently along.",wet
1995-02-06,35055.52,4.89,267.03,0.0,-9.31,-24.95,79.98,0.2656,0.6025,-17.13,2,1995,2,-17.13,"The rain came down hard, flooding the usual spots. The river moved along quietly, with a gentle, relaxed flow.",moderate
1995-02-07,35251.2,0.0,244.27,0.0,-20.88,-28.58,54.4,0.2066,0.593,-24.729999999999997,2,1995,2,-24.729999999999997,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1995-02-08,35329.3,0.0,352.9,0.0,-15.5,-30.81,40.0,0.2515,0.5772,-23.155,2,1995,2,-23.155,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1995-02-09,35596.8,0.0,371.43,0.0,-10.04,-28.95,43.07,0.2883,0.5708,-19.494999999999997,2,1995,2,-19.494999999999997,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1995-02-10,35601.23,0.0,289.7,0.0,-6.77,-16.03,160.47,0.388,0.5645,-11.4,2,1995,2,-11.4,"A completely dry day—no signs of rain. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-02-11,35942.4,1.47,256.33,0.0,-4.68,-12.06,239.93,0.444,0.555,-8.370000000000001,2,1995,2,-8.370000000000001,"The rain was so light, it hardly made a difference. The river flowed gently, enough to keep the water clear.",dry
1995-02-12,35942.4,0.0,384.12,0.0,0.6,-18.12,148.58,0.4577,0.5455,-8.76,2,1995,2,-8.76,"A completely dry day—no signs of rain. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-02-13,36288.0,0.0,283.88,0.0,-14.06,-22.46,120.0,0.3374,0.5423,-18.26,2,1995,2,-18.26,"Skies were clear all day; no rain touched the ground. With a quiet pace, the river meandered gently along.",dry
1995-02-14,36288.0,0.0,373.16,0.0,-7.14,-21.59,120.0,0.4327,0.5391,-14.365,2,1995,2,-14.365,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1995-02-15,36633.59,0.0,388.35,0.0,-6.27,-22.56,115.93,0.4524,0.5391,-14.415,2,1995,2,-14.415,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-02-16,36633.59,9.47,307.96,0.0,0.96,-22.47,105.81,0.4512,0.6025,-10.754999999999999,2,1995,2,-10.754999999999999,"The rain poured down heavily, soaking everything in sight. With a quiet pace, the river meandered gently along.",moderate
1995-02-17,36979.2,0.0,402.35,0.0,1.5,-17.03,160.3,0.5828,0.5708,-7.765000000000001,2,1995,2,-7.765000000000001,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-02-18,36983.62,0.0,394.3,0.0,-1.15,-17.72,153.81,0.5781,0.5455,-9.434999999999999,2,1995,2,-9.434999999999999,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-02-19,37324.8,0.0,376.32,0.0,1.03,-13.71,200.62,0.6511,0.5391,-6.340000000000001,2,1995,2,-6.340000000000001,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1995-02-20,37402.91,0.0,383.07,0.0,6.67,-9.0,315.5,0.8088,0.5296,-1.165,2,1995,2,-1.165,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1995-02-21,37670.41,0.0,298.81,0.0,1.51,-8.49,322.37,0.7241,0.5233,-3.49,2,1995,2,-3.49,Not a drop of rain today; it feels like the area could use some moisture. A smooth and gentle flow was visible in the river today.,dry
1995-02-22,37820.34,0.0,317.74,0.0,-3.56,-14.28,200.0,0.6193,0.5074,-8.92,2,1995,2,-8.92,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1995-02-23,38016.03,0.0,351.75,0.0,-2.09,-14.63,195.57,0.6747,0.482,-8.36,2,1995,2,-8.36,"With no rain around, everything seems a bit dusty. The river was barely moving; it seemed almost stagnant.",dry
1995-02-24,38325.66,7.34,264.43,0.0,2.35,-10.33,273.65,0.7102,0.5169,-3.99,2,1995,2,-3.99,"It rained quite heavily, leaving deep puddles around. The river flowed gently, enough to keep the water clear.",moderate
1995-02-25,38361.61,8.14,309.71,0.0,0.87,-16.01,176.8,0.6686,0.5296,-7.570000000000001,2,1995,2,-7.570000000000001,"The rain poured down heavily, soaking everything in sight. The river flowed gently, enough to keep the water clear.",moderate
1995-02-26,38707.21,0.0,332.78,0.0,-10.4,-21.38,119.98,0.5326,0.5074,-15.89,2,1995,2,-15.89,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1995-02-27,38707.21,0.0,396.18,0.0,-12.69,-27.29,75.13,0.5054,0.4345,-19.99,2,1995,2,-19.99,"A completely dry day—no signs of rain. A calm river today, trickling at a very slow pace.",dry
1995-02-28,39052.8,10.72,318.31,0.0,-10.78,-27.41,65.36,0.4612,0.4503,-19.095,2,1995,2,-19.095,"The rain came down hard, flooding the usual spots. Slow and still, the river's flow was almost unnoticeable.",moderate
1995-03-01,39052.8,7.44,166.87,0.0,-4.93,-11.63,240.0,0.5492,0.4693,-8.280000000000001,3,1995,3,-8.280000000000001,"A strong rainfall today, making the landscape feel lush and saturated. Slow and still, the river's flow was almost unnoticeable.",moderate
1995-03-02,39398.41,0.0,385.45,0.0,-3.6,-16.74,160.0,0.7763,0.444,-10.17,3,1995,3,-10.17,"Skies were clear all day; no rain touched the ground. The river looked quiet today, with hardly any flow.",dry
1995-03-03,39398.41,0.0,480.27,0.0,-3.27,-25.71,77.65,0.7442,0.4281,-14.49,3,1995,3,-14.49,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1995-03-04,39744.0,0.0,484.64,0.0,-3.33,-26.0,76.62,0.7622,0.4059,-14.665,3,1995,3,-14.665,"A completely dry day—no signs of rain. A calm river today, trickling at a very slow pace.",dry
1995-03-05,39748.42,0.0,501.75,0.0,3.64,-23.78,92.94,0.9139,0.3805,-10.07,3,1995,3,-10.07,"With no rain around, everything seems a bit dusty. The river looked quiet today, with hardly any flow.",dry
1995-03-06,40089.58,9.7,368.26,0.0,4.11,-19.35,134.85,0.8611,0.444,-7.620000000000001,3,1995,3,-7.620000000000001,"A strong rainfall today, making the landscape feel lush and saturated. A calm river today, trickling at a very slow pace.",moderate
1995-03-07,40435.21,3.03,109.04,0.0,-2.6,-6.79,361.84,0.5849,0.5233,-4.695,3,1995,3,-4.695,"A decent rainfall that left the ground well-soaked. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-03-08,40435.21,3.28,239.79,0.0,2.54,-5.91,397.34,0.9366,0.7294,-1.685,3,1995,3,-1.685,"Some steady rain brought a refreshing feel to the surroundings. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-03-09,40780.81,26.22,300.73,0.0,9.22,-4.81,430.52,1.2109,1.9027,2.2050000000000005,3,1995,3,2.2050000000000005,"A strong rainfall today, making the landscape feel lush and saturated. A steady, noticeable flow in the river brought life to the scene.",wet
1995-03-10,40780.81,2.52,293.27,0.0,-3.5,-13.78,213.65,0.8171,4.6934,-8.64,3,1995,3,-8.64,"The rain today was steady but not overwhelming, just enough to freshen things up. The river moved swiftly, carrying debris in its strong currents.",dry
1995-03-11,41126.39,0.0,417.69,0.0,-5.18,-18.76,139.11,0.9035,4.9154,-11.97,3,1995,3,-11.97,"Not a drop of rain today; it feels like the area could use some moisture. It flowed fast today, with strong, surging energy.",dry
1995-03-12,41126.39,0.0,472.99,0.0,-2.35,-19.34,138.39,1.0346,3.092,-10.845,3,1995,3,-10.845,"Not a drop of rain today; it feels like the area could use some moisture. It flowed fast today, with strong, surging energy.",dry
1995-03-13,41471.99,0.96,348.62,0.0,-1.63,-12.31,239.55,1.0193,2.0296,-6.970000000000001,3,1995,3,-6.970000000000001,"A bit of drizzle came down, just enough to be felt. A steady, noticeable flow in the river brought life to the scene.",dry
1995-03-14,41550.07,1.0,227.24,0.0,4.43,-2.0,529.4,1.1061,1.4588,1.2149999999999999,3,1995,3,1.2149999999999999,"Barely any rain fell; it just barely dampened the ground. A healthy flow in the river, moving at a balanced pace.",dry
1995-03-15,41817.58,0.63,147.32,0.0,3.78,-0.14,600.2,0.9184,1.0782,1.8199999999999998,3,1995,3,1.8199999999999998,"The rain was so light, it hardly made a difference. A steady, noticeable flow in the river brought life to the scene.",dry
1995-03-16,42163.21,0.0,196.8,0.0,5.57,0.28,622.28,1.1188,1.0624,2.9250000000000003,3,1995,3,2.9250000000000003,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
1995-03-17,42163.21,2.75,155.2,0.0,4.37,-0.15,599.65,0.9691,1.1416,2.11,3,1995,3,2.11,"Enough rain fell to give the plants a good drink. A healthy flow in the river, moving at a balanced pace.",dry
1995-03-18,42508.81,10.94,91.99,0.0,2.27,-0.47,600.0,0.7455,1.4905,0.9,3,1995,3,0.9,"A strong rainfall today, making the landscape feel lush and saturated. A healthy flow in the river, moving at a balanced pace.",moderate
1995-03-19,42508.81,0.0,345.79,0.0,5.27,-3.52,478.1,1.4996,1.8393,0.8749999999999998,3,1995,3,0.8749999999999998,"With no rain around, everything seems a bit dusty. The river seemed vibrant, moving along with moderate strength.",dry
1995-03-20,42854.41,0.0,497.75,0.0,7.42,-7.44,360.0,1.8539,1.9662,-0.010000000000000231,3,1995,3,-0.010000000000000231,"Not a drop of rain today; it feels like the area could use some moisture. A healthy flow in the river, moving at a balanced pace.",dry
1995-03-21,42854.41,0.0,476.1,0.0,7.86,-5.58,413.46,1.905,1.9027,1.1400000000000001,3,1995,3,1.1400000000000001,"Skies were clear all day; no rain touched the ground. The river was lively today, flowing with moderate energy.",dry
1995-03-22,43200.0,9.7,304.47,0.0,10.8,0.34,626.87,1.6756,3.3932,5.57,3,1995,3,5.57,"The rain came down hard, flooding the usual spots. A fast-moving river today, splashing along with vigor.",moderate
1995-03-23,43545.59,0.0,394.42,0.0,8.1,-1.75,539.93,1.8763,5.518,3.175,3,1995,3,3.175,"A completely dry day—no signs of rain. The river moved swiftly, carrying debris in its strong currents.",dry
1995-03-24,43545.59,0.0,367.0,0.0,3.9,-4.8,429.02,1.5853,4.7252,-0.44999999999999996,3,1995,3,-0.44999999999999996,"With no rain around, everything seems a bit dusty. The river rushed past with powerful currents.",dry
1995-03-25,43891.18,0.0,304.53,0.0,0.16,-6.6,375.82,1.28,3.6786,-3.2199999999999998,3,1995,3,-3.2199999999999998,"With no rain around, everything seems a bit dusty. The river moved swiftly, carrying debris in its strong currents.",dry
1995-03-26,43891.18,0.0,285.43,0.0,0.34,-5.82,396.63,1.2597,2.9049,-2.74,3,1995,3,-2.74,"Not a drop of rain today; it feels like the area could use some moisture. A fast-moving river today, splashing along with vigor.",dry
1995-03-27,44236.83,0.0,372.59,0.0,3.85,-4.33,446.33,1.68,2.4894,-0.24,3,1995,3,-0.24,"With no rain around, everything seems a bit dusty. The river was lively today, flowing with moderate energy.",dry
1995-03-28,44236.83,0.0,482.25,0.0,5.85,-5.87,396.13,2.0379,2.4387,-0.010000000000000231,3,1995,3,-0.010000000000000231,"Not a drop of rain today; it feels like the area could use some moisture. The river seemed vibrant, moving along with moderate strength.",dry
1995-03-29,44582.41,0.0,554.58,0.0,10.12,-5.45,410.66,2.4569,2.7178,2.3349999999999995,3,1995,3,2.3349999999999995,"A completely dry day—no signs of rain. A fast-moving river today, splashing along with vigor.",dry
1995-03-30,44849.9,0.0,534.57,0.0,10.83,-3.31,475.03,2.5566,3.2981,3.76,3,1995,3,3.76,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1995-03-31,44928.0,4.54,256.93,0.0,6.59,-0.76,579.07,1.5191,3.8689,2.915,3,1995,3,2.915,"A strong rainfall today, making the landscape feel lush and saturated. The river rushed past with powerful currents.",moderate
1995-04-01,45273.6,5.59,300.18,0.0,3.3,-5.2,416.65,1.4778,4.9154,-0.9500000000000002,4,1995,4,-0.9500000000000002,"The rain poured down heavily, soaking everything in sight. The river moved swiftly, carrying debris in its strong currents.",moderate
1995-04-02,45273.6,0.0,498.9,0.0,2.42,-8.76,316.09,1.9762,4.186,-3.17,4,1995,4,-3.17,"Skies were clear all day; no rain touched the ground. The river moved swiftly, carrying debris in its strong currents.",dry
1995-04-03,45619.2,0.0,535.72,0.0,3.92,-8.29,322.03,2.1868,3.4884,-2.1849999999999996,4,1995,4,-2.1849999999999996,Not a drop of rain today; it feels like the area could use some moisture. The river rushed past with powerful currents.,dry
1995-04-04,45619.2,0.0,592.87,0.0,6.82,-8.16,328.95,2.4997,3.3298,-0.6699999999999999,4,1995,4,-0.6699999999999999,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1995-04-05,45964.83,8.34,479.65,0.0,1.74,-17.11,164.17,1.6238,3.0507,-7.685,4,1995,4,-7.685,"The rain poured down heavily, soaking everything in sight. The river rushed past with powerful currents.",moderate
1995-04-06,45964.83,0.0,344.35,0.0,-11.1,-17.04,166.21,0.9945,2.5529,-14.07,4,1995,4,-14.07,"Skies were clear all day; no rain touched the ground. The river moved swiftly, carrying debris in its strong currents.",dry
1995-04-07,46310.42,0.0,578.0,0.0,0.47,-12.4,237.16,2.094,2.2548,-5.965,4,1995,4,-5.965,"Not a drop of rain today; it feels like the area could use some moisture. A healthy flow in the river, moving at a balanced pace.",dry
1995-04-08,46577.91,0.0,565.16,0.0,4.11,-8.2,325.08,2.4168,2.0455,-2.0449999999999995,4,1995,4,-2.0449999999999995,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
